"hfpxzc href","qBF1Pd","MW4etd","UY7F9","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","doJOZc","W4Efsd 6","Jn12ke src","ah5Ghc","ah5Ghc 2","ah5Ghc 3"
"","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","",""
"https://www.google.com/maps/place/Zia+home+club/data=!4m7!3m6!1s0x2e7a5b420386cba1:0xea62acf169f8aeb6!8m2!3d-7.7165751!4d110.4303285!16s%2Fg%2F11q3rxwp9d!19sChIJocuGA0Jbei4Rtq74afGsYuo?authuser=0&hl=id&rclk=1","Zia home club","5,0","(1)","Pusat kebugaran","·","7CMJ+85R","Buka","· Tutup pukul 17.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGVdJrW7F-qzRD0mqgHxL2Qt-U2xon-zL2zLzUXb_7IFaEOCgSUPImqypvS3fdgv9oLDITDlN5wKPaybLqLYJTUILH2SGmTnj-HogwJeet31kai5bvlacbMNVycBmRplNri5ckd=w80-h160-k-no","","","","","",""
"https://www.google.com/maps/place/Empire+Gym/data=!4m7!3m6!1s0x2e7a5a2e9ffbdc25:0x6d0105e54558fc9d!8m2!3d-7.747523!4d110.4196637!16s%2Fg%2F11hb4sxjhz!19sChIJJdz7ny5aei4RnfxYReUFAW0?authuser=0&hl=id&rclk=1","Empire Gym","4,7","(1.226)","Tempat Fitness","·","·","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHhyS4sJPskEuwgkrkd35fQzkpEvp-dZHo-9oTJ6wEJ0fP32GCoHcnmCpSAKy3WxmmnLX10TiZ_cx5MPXUMFAeRmNCoDC6WvQmHeyyNjr04uvJ2b-fwErdkfqbPOWaZdJrrWOW_iw=w163-h92-k-no","","Jalan Stadion Maguwoharjo Sleman","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Dabest sih","gym","ini, udah alat lengkap, affordable, trus bersih bngt."""
"https://www.google.com/maps/place/UPSTAIRS+GYM/data=!4m7!3m6!1s0x2e7a59ac2ce6a18d:0x73e8c095d8312fa3!8m2!3d-7.7268839!4d110.3995627!16s%2Fg%2F11w_rtwq4p!19sChIJjaHmLKxZei4Roy8x2JXA6HM?authuser=0&hl=id&rclk=1","UPSTAIRS GYM","5,0","(123)","Tempat Fitness","·","Jl. Kaliurang No.Km 9, RW.3","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHSN6MBaN77Glhoc5H1fhm936YoHoMV3O2v0rOLtw9MZsbvTMFeJYwZkeZYod94QHpMtOqMnBiZaknbFIhsScjdo2U5mgv6kebQIa0g2rSpWvUI8mWb4w_CDEJcxMjD4zkUl1O53hBvNgoh=w80-h106-k-no","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Masih vibe yang sama,","gym","yg rasanya homie, kayak main dirumah aja."""
"https://www.google.com/maps/place/Body+Fit+Tengah+Sawah+%28Gym+apparel+Equipment+%26+Fitness+Center%29/data=!4m7!3m6!1s0x2e7a59fed686125b:0x9a9bd63ead31d27a!8m2!3d-7.7195578!4d110.396491!16s%2Fg%2F11y2140zb6!19sChIJWxKG1v5Zei4RetIxrT7Wm5o?authuser=0&hl=id&rclk=1","Body Fit Tengah Sawah (Gym apparel Equipment & Fitness Center)","5,0","(240)","Tempat Fitness","·","Jl. Kasuari No.61","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH7xZV1vuwafGLrYkg3nhNuldGNKJt_m9RrfaRHicBd8tdVW_cmOHX7Q51WY_1qczN3oZPiJpyNY8bAYgsZftyHrxtqdXtff2J_BvxlQNvs_aa9dbeWWXM_Jf9qvXdTOiniLQVg8Q=w80-h106-k-no","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""environment","gym","nya juga friendly dan asik orang-orangnyaa."""
"https://www.google.com/maps/place/Diva+Gyms+dan+Why+Gyms/data=!4m7!3m6!1s0x2e7a5fca3f5df683:0x4de7de3d7bdfaa27!8m2!3d-7.689443!4d110.4189757!16s%2Fg%2F11tcbn5qv4!19sChIJg_ZdP8pfei4RJ6rfez3e500?authuser=0&hl=id&rclk=1","Diva Gyms dan Why Gyms","4,7","(185)","Tempat Fitness","·","Tegalmanding","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEN1jTBXtc5FC0PDpgfjhScBUCwKjf2uc6e54mI9J5_JB3HzXeyGem0RUylzpWMlrvC5St--cFtMSPYQjHRpB-l3Uas29RUPk7NRxgG871DdXjDbS92TJ8KjySaI6cToIY8OTeNHw=w80-h106-k-no","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya nyaman bersih,fasilitas","gym","nya lengkap,ada saunanya juga keren"""
"https://www.google.com/maps/place/GYMRAT/data=!4m7!3m6!1s0x2e7a5f1f55265ead:0x6d60b4b1added9c9!8m2!3d-7.7008364!4d110.4148506!16s%2Fg%2F11whzb633b!19sChIJrV4mVR9fei4RydnerbG0YG0?authuser=0&hl=id&rclk=1","GYMRAT","4,9","(429)","Tempat Fitness","·","Jl. Kaliurang No.km. 13","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHPlLg0sfUhvtP0FZpBLDnJfLfidxXGB2pQ6dlMEWxnRONmr4VqzLjZW4Rb5IBrgITXPXuld4-boepMVE2axBWAb-CYcv79lHVPbvB6faWAOqeyEAQXYl3GDTVdPKtid4zrOBxsaqTjRPP3=w80-h142-k-no","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Gym","rapi, fasilitas lengkap, staff friendly"""
"https://www.google.com/maps/place/Power+Gym+and+Fitness/data=!4m7!3m6!1s0x2e7a5b00368cae57:0xb4ec7e75d483b569!8m2!3d-7.7670322!4d110.4410006!16s%2Fg%2F11y4z6hcn9!19sChIJV66MNgBbei4RabWD1HV-7LQ?authuser=0&hl=id&rclk=1","Power Gym and Fitness","4,7","(61)","Tempat Fitness","·","6CMR+5CJ","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGzDOi6mNkj-Oh2_bmy7wTA4IW0Vo_mwEe11XwGnOt6hlG_aeGFeGv46V_5zEmGjMorhQZKUJhD66CJFA3gwzSOVnz-J3JIbZWsMwPkaG_XyqQt0NPkYWhRj7zV3rZ2LGB29DpBU5_aI69T=w80-h96-k-no","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Gym","open space murah sebulan 150k, tapi tetep ada treadmill, overall good"""
"https://www.google.com/maps/place/SOEN+gym/data=!4m7!3m6!1s0x2e7a5ea51cd3abbb:0xd668c7cc803d2a6c!8m2!3d-7.6985854!4d110.4165533!16s%2Fg%2F11c1tb5lsy!19sChIJu6vTHKVeei4RbCo9gMzHaNY?authuser=0&hl=id&rclk=1","SOEN gym","4,5","(91)","Tempat Fitness","·","·","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGxG4iDmDL80cyGE0S2-md6y9E7prENSMd3YSGRbsDih12S3l1XXljl6fMUy-jCzKMTc99GGFf30o_o7njUBMkUHlctqMur4ojv2RURiUw1R5kjPqMv8ayPwKX9I7K7PHRCrwt9=w194-h92-k-no","","Jl. Kaliurang Jl. Besi Raya No.01 Blok D","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Sama juga tuh dumbell 15kg+ berserakan di lantai.""","",""
"https://www.google.com/maps/place/WONDHER+GYM+%26+PILATES/data=!4m7!3m6!1s0x2e7a590052e12121:0xc6d37b4ce362753d!8m2!3d-7.7452101!4d110.3992577!16s%2Fg%2F11n3m62j6y!19sChIJISHhUgBZei4RPXVi40x708Y?authuser=0&hl=id&rclk=1","WONDHER GYM & PILATES","4,9","(80)","Tempat Fitness","·","Jl. Rajawali Raya No.86","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGWtJlT_pP1T79eEZsM8oG3APNJjxH1dLouoaNq7yCjjk40-AAl63XdiJU53wUTz3D9Sc7A6ifJWvVoVkxLNw46GC1kXLYgmWwIhem8-KfdJ-8lyAc3uOjw5elgbAvD1X-aZ5AH1HH_Y3yd=w80-h106-k-no","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempat","gym","dan pilates baru, tempat nya Cozy , bersih dan nyaman 😍"""
"https://www.google.com/maps/place/EightGym+Indonesia+%28Condongcatur%29/data=!4m7!3m6!1s0x2e7a5963db22b271:0xe0ffda5939cda5bd!8m2!3d-7.7427419!4d110.4008953!16s%2Fg%2F11svb4t3qr!19sChIJcbIi22NZei4RvaXNOVna_-A?authuser=0&hl=id&rclk=1","EightGym Indonesia (Condongcatur)","5,0","(623)","Tempat Fitness","·","Jl. Kakatua No.89","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHrKkIzXo1HOQiLHvEfNcvnbaDpw5guGAKipE_8_pc42fkzWj6ODguJm7O5C5UqRdmh_lVuNBFz71Q655XrTlH9_WMVf4J74haajoarGXRgUAAMAcpqX6bn3oaajfZs5Gw_Wc3zGO5eAxA=w80-h106-k-no","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Recommended","gym","di condong catur, luas dan staffnya helpful"""
"https://www.google.com/maps/place/Brug+Londo+Gym+%7C+Jakal+KM+12/data=!4m7!3m6!1s0x2e7a5f1e16793ff1:0xb4c437cec14d104b!8m2!3d-7.7064062!4d110.4164267!16s%2Fg%2F11wc1wmcn1!19sChIJ8T95Fh5fei4RSxBNwc43xLQ?authuser=0&hl=id&rclk=1","Brug Londo Gym | Jakal KM 12","4,6","(16)","Tempat Fitness","·","Jl. Brug Londo No.1","Segera tutup","· 14.00 · Buka kembali pukul 15.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHqlXMUWMPBv9-ulr1lFrExXx7LqW0WISedg7DjJPRWlBcAcqz4dZgWG0811VQcn3IHlPq5ySkF7n7pTaWFXZ4Ka2oUxZ_O0XJb2t1B6ovRjp2v5QxhLV7mhfhNUhC1s3EW_WI=w163-h92-k-no","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ga banyak yg bikin konten video workout, jadi lebih nyaman.""","",""
"https://www.google.com/maps/place/Wzone+Gym+Studio+-+Jakal/data=!4m7!3m6!1s0x2e7a596d1f9bf841:0xf301a3778b2c5f51!8m2!3d-7.748048!4d110.3874737!16s%2Fg%2F11whz1yvm6!19sChIJQfibH21Zei4RUV8si3ejAfM?authuser=0&hl=id&rclk=1","Wzone Gym Studio - Jakal","4,8","(583)","Tempat Fitness","·","·","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEslHh66wEHdL8dF7ayWbW4T4Chaw8fDqfj_ifvAnuwHFgjEy7rhwc5deuTu2GlJLG8KMs8nDKJdEm15zb7Ofo3ML5L4Z4geals9sCcKdIND0jNLUZhH3QxA0ciAQMA70Xqxtg=w80-h106-k-no","","Jl. Kaliurang No.KM 6","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempat","gym","khusus wanita tempatnya bersih , adem
Coachnya juga seru"""
"https://www.google.com/maps/place/Point+Workout+Space/data=!4m7!3m6!1s0x2e7a59a295eb0cc3:0x5bdc13a413436336!8m2!3d-7.7513116!4d110.398629!16s%2Fg%2F11sl0_k3f0!19sChIJwwzrlaJZei4RNmNDE6QT3Fs?authuser=0&hl=id&rclk=1","Point Workout Space","4,9","(941)","Tempat Fitness","·","·","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE6mCURITt2JDPD9ROR0YFOF0iHDxEjJ2AviBOOKHOFr6XBKCtPusWSHzxv2Zcoa3sNtznKjBoYoEljSOMBWrNzNqruxgq2HLccconIx0a3OaQtIrXU7jC86MJH56wcXOfPib0j=w163-h92-k-no","","Jalan Sukoharjo 3J - 1, RT.01/RW.08","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Temoat","gym","yang nyaman, friendly, muaythai nya juga okee"""
"https://www.google.com/maps/place/REALLY+SPORT+CENTER/data=!4m7!3m6!1s0x2e7a5eb8ffda0d87:0x4e93f0be40d6eaf0!8m2!3d-7.6988542!4d110.4051469!16s%2Fg%2F11cs2gqrqg!19sChIJhw3a_7heei4R8OrWQL7wk04?authuser=0&hl=id&rclk=1","REALLY SPORT CENTER","4,5","(195)","Tempat Fitness","·","·","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFH1hVgz0YmLWmYwNn64KjU5MKBm-PM1ykwFbCafEUTjYVU8k43luSzCiw1hJK88ippHyl-bG2Ia1Jz_vz-4LwVxEGmLK2XGqe3jT-llHXh2Vp1vSOb7kJqPLwYuqe0oUiMqfXn=w163-h92-k-no","","Jl. Kaliurang","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ada tempat","gym","... Renang... Kalau mau jajan, depan ada warmindo."""
"https://www.google.com/maps/place/PF+Gym+%26+Fitness+Condongcatur/data=!4m7!3m6!1s0x2e7a59a11eaf8d35:0xc9a736f59f1a751d!8m2!3d-7.7560625!4d110.3981875!16s%2Fg%2F11gydqpbrw!19sChIJNY2vHqFZei4RHXUan_U2p8k?authuser=0&hl=id&rclk=1","PF Gym & Fitness Condongcatur","4,9","(375)","Tempat Fitness","·","·","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGpoZXB8aerQqFo3ND9cdzrIGunf0OCUAwick_LX00Mi1I1ZRd5VK5eWbunqyZ02hR8zWT27NoCAp2XwKC0MkMk35RYTFhyGxZudf2yYZMNAz4RgrUzPwaCV8bZQ0Vl2P3rY_We=w163-h92-k-no","","69VX+H78","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Saya suka tempat","gym","yg bersih, dan sirkulasi udara yg baik."""
"https://www.google.com/maps/place/MISSFIT+STUDIO+GYM/data=!4m7!3m6!1s0x2e7a598be6a81dc3:0x5a0925f91d2c59b!8m2!3d-7.754079!4d110.4158762!16s%2Fg%2F11f7qggg_g!19sChIJwx2o5otZei4Rm8XSkV-SoAU?authuser=0&hl=id&rclk=1","MISSFIT STUDIO GYM","4,7","(299)","Tempat Fitness","·","·","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAER6a_BxDuLxPRrr1yDJzla3zry1VRgWUEyJWTtU05aOn5NB_uz5JdDsnyVbU8Zm5ZLoMkKhZpce4nalrKVU6gBtBFeMmUn6upbEiISN9z3FDewKCd9qSHJEKilAkEpsF_eQQ=w92-h92-k-no","","Jl. Tambakboyo 3","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempat","gym","luas, nyaman, fasilitas lengkap, murah"""
"https://www.google.com/maps/place/Gravity+Calisthenics+Center/data=!4m7!3m6!1s0x2e7a594b9e4f5ddb:0xc62468b51f911e37!8m2!3d-7.7145638!4d110.4075927!16s%2Fg%2F11c2lfhwkp!19sChIJ211PnktZei4RNx6RH7VoJMY?authuser=0&hl=id&rclk=1","Gravity Calisthenics Center","4,7","(58)","Tempat Fitness","·","Jl. Kaliurang No.01","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFUb_ElxVJNU8C2mGc1FUlzgcp-OHTLo5U0_1hb-KAlghikYwSlNf8rgaXufZL74gRkL33QyFrA8HPDLw0_6QNxyVAgm9LBE6DMIzfUhrcQDOWi4TVClqGimbqN23YVc4zDsCx6OQ=w163-h92-k-no","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempat latihan yang bagus.""","",""
"https://www.google.com/maps/place/M2+Fitnes/data=!4m7!3m6!1s0x2e7a5bc7aaaaaaab:0xb87b8c13f8c265b9!8m2!3d-7.7364798!4d110.4509503!16s%2Fg%2F11f39n_46g!19sChIJq6qqqsdbei4RuWXC-BOMe7g?authuser=0&hl=id&rclk=1","M2 Fitnes","4,4","(61)","Tempat Fitness","·","·","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHCPA7FE3byzvg6GThp5wogYZ8q44swKymE8G7ni_q9Cmgunv_5RssPQEzTgzq_hNfvESVjlOgErMy7k7weozJ5uYRgjFQSmWfOWEBGKEqVrQZXS6T04G9a_sb7UdR6l2fmpaudmA=w122-h92-k-no","","7F72+C94","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""M 2 fitness tempatnya nyaman, enak familiar sesama teman latihan.""","",""
"https://www.google.com/maps/place/Lembah+Fitness/data=!4m7!3m6!1s0x2e7a5a2d298f3761:0x24d1d42d8b9c02e0!8m2!3d-7.7517706!4d110.4352823!16s%2Fg%2F11b6bj4jrb!19sChIJYTePKS1aei4R4AKciy3U0SQ?authuser=0&hl=id&rclk=1","Lembah Fitness","4,6","(159)","Pusat kebugaran","·","6CXP+74V, Jl. Raya Tajem Jl. Kadisoka","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGsHNcZ0e7GhkmrTuQJsfGOZ7e0jE1PWT6_Rl7w63pARt6MU0qvrtBbWLOHtW8dFXrmZ0VHWAQDz6bZYpsHOvBMXgqzuVv4aHcQaOAP0OfTr8i7e3owef04jc4uv59Y2NLsBt4=w163-h92-k-no","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Berapa ya biaya perbulannya""","",""
"https://www.google.com/maps/place/Exercise+Medicine+Centre+UII/data=!4m7!3m6!1s0x2e7a5e983d119b29:0xb2bdc55c6b035e77!8m2!3d-7.6871358!4d110.4179946!16s%2Fg%2F11b7vyw8tg!19sChIJKZsRPZheei4Rd14Da1zFvbI?authuser=0&hl=id&rclk=1","Exercise Medicine Centre UII","4,5","(54)","Tempat Fitness","","","Buka","· Tutup pukul 15.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH99zWs6-GY78I2fIBQoiXNMVVeD33YDNWFV-JsicC4f8p8WKsh-VVqYL4DSyrv3szsq4v1mQS_D5HwLa1O52QVLsH5ll_lmPapOUjGGnNTXtPXaIF80Doa1iozHbhD3EaC53TNIg=w163-h92-k-no","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Kalau pas longgar enak banget.""","",""
"https://www.google.com/maps/place/MASTER+GYM/data=!4m7!3m6!1s0x2e7a591f351dbf67:0x16add91a281dcb1!8m2!3d-7.7348101!4d110.3844044!16s%2Fg%2F11c1n3qp7h!19sChIJZ78dNR9Zei4RsdyBopHdagE?authuser=0&hl=id&rclk=1","MASTER GYM","4,6","(341)","Tempat Fitness","·","·","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHZc_YtenPpSnr5c2YvoJs9rgXHRnk5VJuwvtUF9qLITj1-KQUgFMpaN6_H0B9cewoVpkOWelXj9J1Pt2wjJnj6Sdl1Gcyw9TrU7d50GxS8iKbSINyhWoYzodEl8TX43dVubyaE7t87QVJA=w122-h92-k-no","","798M+3QC","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Untuk","gym","nya size nya sedang untuk kurang lebih 10 orang sekali latihan."""
"https://www.google.com/maps/place/Nerion+Sport+Vilas/data=!4m7!3m6!1s0x2e7a590039dc3001:0x6ae792b9d62171ee!8m2!3d-7.700687!4d110.3869631!16s%2Fg%2F11x7xzfnx1!19sChIJATDcOQBZei4R7nEh1rmS52o?authuser=0&hl=id&rclk=1","Nerion Sport Vilas","4,6","(119)","Tempat Fitness","·","Jl. Palagan Tentara Pelajar No.Km. 11, RW.5","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF9IACAOUGwgnzpp-XMDlChFAqKdFMffCKvSTikSL8Ht1_Y9-nwnqbs-_Ue5akzTPB9NOitu62UdnDT9ghUIBLbZtMVgI-QuNgyb8EH9BtifR7MQ65pBne0q0UJNyGvyDw5WFeDefKoYMaU=w80-h106-k-no","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Gym","luas, dengan sistem open space jadi ruang terbuka di 2nd floornya."""
"https://www.google.com/maps/place/Infinity+Gym+%26+Club+Jogja/data=!4m7!3m6!1s0x2e7a59003bf79f23:0xfcc924797a2f1227!8m2!3d-7.7709578!4d110.405532!16s%2Fg%2F11wxmjcmmd!19sChIJI5_3OwBZei4RJxIvenkkyfw?authuser=0&hl=id&rclk=1","Infinity Gym & Club Jogja","4,9","(264)","Pusat Kebugaran","·","·","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHCgPnYfd21E8JGlduOA0JIn3A8VMLcxkGXTXvZJqAAzQwJjVFvb0MTX_2EXg_x7oc89Y1g-LScMxhm3yNffZtwN0wO5HKCgLX4p4_E25koEuK_hPUFD-CHnlQslpbtW0ZeK3_xNB_Xwv_w=w122-h92-k-no","","6CH4+J86, Jl. Perumnas","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Gym","nya comfy, nyaman, bersih, bagussss bangett 🔥🔥🔥🔥"""
"https://www.google.com/maps/place/Olympus+Gym+Yogyakarta/data=!4m7!3m6!1s0x2e7a5b26d54e16d9:0x884eb1e18dfe6887!8m2!3d-7.7728488!4d110.4298264!16s%2Fg%2F11ymfhclpl!19sChIJ2RZO1SZbei4Rh2j-jeGxTog?authuser=0&hl=id&rclk=1","Olympus Gym Yogyakarta","5,0","(26)","Pusat kebugaran","·","Jl. Tobongsari 19, Nayan, Maguwoharjo, Kec. Depok, Kabupaten Sleman, Daerah, Istimewa Yogyakarta","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGVjUqeTp6lkJ2tCJnZr52ps38gWuxBT8BlfN9TmL3BnPQWkL0sc1PDVV0Xo0AO3JrzWo84f1MINCgoieAdqaFJ_nw8BIdsvCtX7jF4da19ydaJyZqnAHCvtFf07kzLCwom9z7ghH5xC68A=w80-h106-k-no","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Alat-alatnya sangat lengkap,loaded ,  machine, free weights banyak.""","",""
"https://www.google.com/maps/place/Ook+Boulder+Gym/data=!4m7!3m6!1s0x2e7a59bf9d473d53:0x7fee8b586a9a9b31!8m2!3d-7.7410179!4d110.4232628!16s%2Fg%2F11htlztxtb!19sChIJUz1Hnb9Zei4RMZuaaliL7n8?authuser=0&hl=id&rclk=1","Ook Boulder Gym","5,0","(45)","Arena Panjat Tebing Dalam Ruang","·","Jalan Cendrawasih, Rt 01 Rw033 No. 1 Sono","Buka","· Tutup pukul 17.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFxKIfujz6hZzDH2w03kHQWF_RkWSVyWLb5edNmjuSfklxH-j02JeECme5UreIkezLYI3-vQZwq2JKRN5j8kua3JhTAaFOyfkcuZmMz9JVgF2VND44nRR1nvXH4AjtAjq2gO7Kcqg=w80-h142-k-no","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Seru banget wall climbing nya!!!""","",""
"https://www.google.com/maps/place/Prasasti+Gym+%26+Pilates/data=!4m7!3m6!1s0x2e7a59005920ec3f:0x6b74aa88eb64c52!8m2!3d-7.7492897!4d110.4225487!16s%2Fg%2F11yhxl45h8!19sChIJP-wgWQBZei4RUky2jqhKtwY?authuser=0&hl=id&rclk=1","Prasasti Gym & Pilates","4,6","(31)","Tempat Fitness","·","Jl. Elang Jawa","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGSf4CTBe0MW4bovTxPibXoBGL9Nf6cngGBadzLT5U5XicyaZ0hczu2BrVfR63xs5Ej--CexaL5yzClJmeCzxFntWXRCSESBQmYmMrri_Rlu37x8uurqECNhQXC2mohPHhD6p5_38je9Aw=w80-h106-k-no","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Sekeluarga","gym","dan pilates disini, nyobain kelas dengan coach Lia."""
"https://www.google.com/maps/place/LEMBAH+FITNESS+AURIGA/data=!4m7!3m6!1s0x2e7a5930355d4bc3:0x3b372b2757643a9!8m2!3d-7.7417095!4d110.3851302!16s%2Fg%2F11tc_2n5pk!19sChIJw0tdNTBZei4RqUN2dbJyswM?authuser=0&hl=id&rclk=1","LEMBAH FITNESS AURIGA","4,4","(38)","Pusat kebugaran","·","Jl. Kayen Raya No.17","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH-ihlXkWeFyyFq3jsZKK-YCZnYQarho2eDX3b5zx3qQoKjDHlu1pPczIGadRTzyt0Pan8-Yyh4hdsOp2mt3Mvx12-pBwipE9Z62KDRuH0GKrYA0SuQcOrb_qbF241_qQ5HpA6z=w122-h92-k-no","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Harganya kemahalan, tapi efek positifnya","gym","ini gk over crowded."""
"https://www.google.com/maps/place/Bear+Cave+Powerhouse/data=!4m7!3m6!1s0x2e7a59bcd62b7c2d:0x20d64dea019e4f3!8m2!3d-7.7708039!4d110.4016959!16s%2Fg%2F11kk72223w!19sChIJLXwr1rxZei4R8-QZoN5kDQI?authuser=0&hl=id&rclk=1","Bear Cave Powerhouse","4,9","(55)","Tempat Fitness","·","Jl. Wahid Hasyim No.126","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH32FuGGn3f6KLtSx35yWfuTx0v5l1-FCzLDEpTuYIUNzy6evF1IOG9kQVQWplspFwppKJBxcHLgYF6FPtPIul9d9-IiKTzMXyReFfBHjiKjRGP93sNQ6de5ublFvABP2Yol1XwCA=w80-h106-k-no","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Real Power House Experienced, Beginner & Wibu Friendly.""","",""
"https://www.google.com/maps/place/Garuda+fitnes+403/data=!4m7!3m6!1s0x2e7a598e4d774c0b:0x889c27b319f38dc5!8m2!3d-7.7513402!4d110.3867038!16s%2Fg%2F11smn7tc6g!19sChIJC0x3TY5Zei4RxY3zGbMnnIg?authuser=0&hl=id&rclk=1","Garuda fitnes 403","4,8","(129)","Tempat Fitness","·","·","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH3OwzkaXQ4U2kw8M20_lWEilUAXT19aWl0wkWMy3n7Q8tubb_BGRqjLF4M885YOdmceIFHKsDID_EcBLlTmyD5SK_wYD11GMw97ggG9A79EaEKWosWODFLdBUOHr1xYOFV2zz63A=w80-h106-k-no","","Gg. Anjasmoro No.32","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Salah satu tempat","gym","yang masih terjangkau harganya."""
"https://www.google.com/maps/place/FIT+HUB+Gejayan/data=!4m7!3m6!1s0x2e7a59910fedbed7:0x74beac699a2b557f!8m2!3d-7.7803063!4d110.3883122!16s%2Fg%2F11lw85_lvh!19sChIJ177tD5FZei4Rf1UrmmmsvnQ?authuser=0&hl=id&rclk=1","FIT HUB Gejayan","4,9","(349)","Tempat Fitness","·","Jl. Affandi No.55","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFHqD8bjzncG3GRJNmAkYOPLDXey989JD0LAAUo8P-zhISr5Nya7QOYK0qh1YKIhRk0jHE6-5sI6589Wye5cgS7VX13GM5j_t9EKT9ukiPqHIHuCTmkBtN-Bip83mrzHmEupfjr=w80-h106-k-no","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempat","gym","bagus, loker bersih, parkiran juga sangat nyaman."""
